                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.0586,                      0,                0.11111,                 4.0569,             0.00015708,             0.00015708,             0.00015708
