                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.0681,                   0.15,                   0.75,                 2.0683,               7.14e-06,               7.14e-06,               7.14e-06
