                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.0626,                      0,                      0,                 2.0942,               7.14e-06,               7.14e-06,               7.14e-06
